5.260752     0.451985  
5.320243     0.446931  
5.292157     0.454027  
5.353706     0.448808  
5.320243     0.451631  
5.353706     0.448808  
5.392651     0.467092  
5.508731     0.474486  
5.556206     0.486107  
5.692464     0.448758  
5.619278     0.493674  
5.708050     0.485997  
5.801529     0.478166  
5.912562     0.469186  
5.907708     0.470394  
5.974416     0.465141  
5.974416     0.465141  
6.004114     0.462841  
6.454266     0.432576  
6.563498     0.425377  
6.521519     0.431093  
6.540939     0.436711  
6.610766     0.425121  
6.564639     0.442161  
6.663732     0.427671  
6.732629     0.423294  
6.617622     0.437619  
6.795775     0.426146  
6.703265     0.432027  
6.732629     0.430143  
6.745098     0.436861  
6.813150     0.432498  
6.813150     0.432498  
6.840153     0.430790  
7.038555     0.430364  
7.121025     0.444935  
7.190652     0.449385  
7.211645     0.451906  
7.386392     0.422940  
7.341397     0.450048  
7.428965     0.444743  
7.563194     0.405513  
7.444690     0.459722  
7.871189     0.365538  
7.598556     0.401748  
7.657051     0.477388  
7.807721     0.508820  
8.075655     0.406020  
7.902195     0.430305  
7.926489     0.528776  
8.058319     0.535184  
8.119778     0.531134  
8.153462     0.516278  
8.132815     0.532821  
8.285669     0.507280  
8.259633     0.527792  
8.295299     0.525523  
8.352768     0.521907  
8.395499     0.514151  
8.381226     0.521838  
8.414144     0.519797  
8.446504     0.517805  
8.479439     0.515794  
8.519426     0.513373  
8.503451     0.515778  
8.674277     0.505621  
8.519426     0.514811  
8.674277     0.505621  
8.682505     0.523925  
8.939380     0.508870  
8.939380     0.508870  
9.082068     0.502677  
9.141095     0.499431  
9.141095     0.499431  
9.177895     0.498637  
9.330293     0.490493  
9.221978     0.497126  
9.230019     0.518420  
9.361246     0.508371  
9.381784     0.507258  
9.339647     0.511009  
9.353310     0.511960  
9.520367     0.488420  
9.425849     0.493317  
9.425849     0.493317  
9.437188     0.492725  
9.472646     0.495466  
9.516088     0.494104  
9.631642     0.488176  
9.712671     0.484103  
9.691359     0.485202  
9.872408     0.476304  
9.712671     0.484137  
9.872408     0.476304  
9.986636     0.470856  
10.059476     0.471279  
10.098030     0.489159  
10.206647     0.483954  
10.334224     0.477979  
10.334224     0.477979  
10.433557     0.484871  
10.588413     0.477779  
10.588413     0.477779  
10.590030     0.478134  
10.692943     0.473532  
10.692943     0.473532  
10.853198     0.466657  
10.854469     0.490977  
10.986759     0.492656  
11.070421     0.488933  
11.397894     0.450202  
11.116552     0.462864  
11.123598     0.486083  
11.210780     0.517182  
11.308535     0.552221  
11.439450     0.545901  
11.723344     0.462708  
11.449902     0.475481  
11.454835     0.487837  
11.483611     0.563713  
11.631173     0.612033  
11.876331     0.545961  
11.770557     0.613772  
11.984972     0.562162  
11.903815     0.613718  
12.465183     0.367524  
12.011126     0.415670  
12.069901     0.475888  
12.163806     0.479084  
12.173093     0.491595  
12.188767     0.530514  
12.232593     0.692229  
12.399380     0.748447  
12.461881     0.748403  
12.637410     0.587661  
12.491256     0.601763  
12.497703     0.638699  
12.528737     0.775226  
12.636882     0.769301  
12.907335     0.610160  
12.791958     0.623265  
12.797678     0.777220  
13.422152     0.126532  
12.936960     0.270589  
13.037086     0.326185  
13.076660     0.537923  
13.215746     0.860244  
13.449748     0.845277  
13.591393     0.733355  
13.517633     0.766429  
13.537282     0.849257  
13.655296     0.841918  
13.946307     0.824350  
14.058628     0.681814  
13.952446     0.708906  
13.968530     0.837090  
14.168455     0.681157  
14.060983     0.811007  
14.148613     0.829970  
14.164773     0.834740  
14.281503     0.827917  
14.343362     0.788094  
14.317363     0.827660  
14.354718     0.825506  
14.473009     0.722661  
14.399808     0.791675  
14.446852     0.817974  
14.466718     0.826418  
14.815205     0.749189  
14.774435     0.811965  
15.019264     0.798729  
15.021032     0.798635  
15.120609     0.704299  
15.049720     0.801823  
15.215135     0.793106  
15.481351     0.535584  
15.271593     0.662284  
15.367518     0.772131  
15.455098     0.796133  
15.475983     0.802691  
15.604259     0.684614  
15.521424     0.713403  
15.539158     0.808948  
15.710093     0.800146  
15.882850     0.579353  
15.722441     0.809720  
15.907417     0.800304  
15.974524     0.796942  
16.041503     0.791863  
16.040024     0.793780  
16.068365     0.792380  
16.086434     0.791490  
16.254893     0.609198  
16.088434     0.792606  
16.246730     0.794429  
16.325840     0.742357  
16.282103     0.758676  
16.294378     0.796721  
16.384790     0.761356  
16.358084     0.772742  
16.366380     0.795972  
16.422689     0.783466  
16.414660     0.794120  
16.830048     0.293270  
16.425075     0.328638  
16.447082     0.507582  
16.581188     0.848673  
16.971899     0.674679  
16.852743     0.722316  
16.884152     0.734923  
16.893967     0.750654  
16.904886     0.853236  
16.998304     0.848547  
17.230031     0.837135  
17.323336     0.730260  
17.246235     0.742165  
17.252444     0.844626  
17.497329     0.780149  
17.458940     0.836834  
17.537717     0.833076  
17.557275     0.817368  
17.545993     0.833326  
17.626107     0.829538  
18.110529     0.325176  
17.713601     0.443918  
17.799439     0.662112  
17.962849     0.763346  
18.039914     0.861858  
18.133672     0.857402  
18.424844     0.491425  
18.154285     0.690656  
18.293643     0.814693  
18.384617     0.860031  
18.418233     0.868511  
18.502935     0.864535  
18.561050     0.861828  
18.631384     0.815663  
18.599404     0.861770  
18.653533     0.859270  
18.792688     0.692246  
18.666885     0.812381  
18.753104     0.861899  
18.791514     0.861824  
18.940442     0.836803  
18.927151     0.856350  
18.977786     0.817474  
18.951077     0.856678  
18.981641     0.855299  
18.996271     0.854640  
19.042369     0.852571  
19.088586     0.850507  
19.126238     0.848833  
19.142264     0.848122  
19.344511     0.633473  
19.145473     0.684555  
19.186040     0.830792  
19.314835     0.860590  
19.508550     0.760877  
19.427706     0.816527  
19.472039     0.859669  
19.647867     0.851976  
19.652336     0.851782  
19.704010     0.822718  
19.678834     0.825368  
19.680263     0.853060  
19.995046     0.723496  
19.889496     0.804977  
19.956637     0.848459  
20.046252     0.797345  
20.005007     0.848469  
20.057263     0.846259  
20.339409     0.599744  
20.122355     0.854308  
20.505088     0.772340  
20.443552     0.843896  
20.519960     0.840754  
20.532844     0.840226  
20.610157     0.809724  
20.581973     0.832780  
20.603483     0.839037  
20.848501     0.615623  
20.636488     0.715510  
20.724252     0.816763  
20.818217     0.820439  
20.824602     0.848877  
21.057743     0.641393  
20.883941     0.826983  
21.034516     0.828350  
21.040411     0.850359  
21.065119     0.849361  
21.291630     0.695115  
21.167959     0.776954  
21.231282     0.791868  
21.244832     0.843535  
21.284418     0.851793  
21.620481     0.488625  
21.350280     0.537275  
21.381545     0.871736  
21.658408     0.833529  
21.638196     0.862330  
21.738911     0.858335  
21.793367     0.805073  
21.753580     0.859585  
21.862161     0.841915  
21.851697     0.856204  
21.897652     0.832623  
21.880616     0.855851  
21.940736     0.853506  
22.122260     0.688472  
21.992778     0.857374  
22.215660     0.803294  
22.178240     0.851892  
22.259929     0.848765  
22.279501     0.848020  
22.440855     0.718490  
22.330058     0.851062  
22.446446     0.846649  
22.524735     0.811028  
22.494065     0.846220  
22.658324     0.840085  
22.753522     0.768876  
22.686552     0.841992  
22.772335     0.838820  
22.902836     0.761889  
22.827723     0.766547  
22.829859     0.843193  
23.020446     0.752829  
22.936988     0.791252  
22.971091     0.843791  
23.021165     0.841956  
23.262289     0.625815  
23.052510     0.640197  
23.060854     0.707056  
23.122742     0.790961  
23.199044     0.861967  
23.369064     0.770791  
23.292751     0.861775  
23.392046     0.858117  
23.392673     0.858094  
23.492843     0.830210  
23.469130     0.833068  
23.471026     0.857170  
23.540279     0.854648  
23.587217     0.842131  
23.576586     0.853783  
23.606883     0.852687  
23.622674     0.852117  
23.809369     0.791078  
23.750541     0.850006  
24.157434     0.594469  
23.892559     0.694481  
23.989606     0.737100  
24.035015     0.863042  
24.297669     0.722295  
24.164621     0.733911  
24.172006     0.868854  
24.344300     0.826064  
24.308620     0.865439  
24.701369     0.612725  
24.465269     0.869548  
24.845330     0.722759  
24.712669     0.866211  
25.179020     0.623046  
24.950272     0.653163  
24.973692     0.709770  
25.026617     0.803241  
25.111504     0.878497  
25.198195     0.875474  
25.332716     0.856807  
25.319563     0.871797  
25.497341     0.865719  
25.638576     0.753112  
25.532237     0.829918  
25.601902     0.852510  
25.624624     0.867544  
25.668260     0.835494  
25.640231     0.868109  
25.700711     0.854858  
25.690423     0.866814  
25.709586     0.858349  
25.702407     0.866689  
25.825016     0.763707  
25.733829     0.834706  
25.794430     0.868318  
25.882767     0.865354  
25.949066     0.863143  
26.051909     0.859736  
26.218714     0.734462  
26.097902     0.769486  
26.128470     0.865294  
26.340282     0.749723  
26.234323     0.753167  
26.234712     0.837422  
26.310943     0.868448  
26.361793     0.866773  
26.570051     0.716014  
26.433438     0.747241  
26.458529     0.751651  
26.463043     0.758182  
26.468728     0.880517  
26.792920     0.860037  
26.784428     0.870455  
26.912680     0.866307  
26.957016     0.864882  
26.961312     0.864745  
27.137994     0.717367  
27.000610     0.834916  
27.106656     0.866332  
27.149226     0.864974  
27.275528     0.746931  
27.164442     0.829960  
27.239355     0.867518  
27.326932     0.823061  
27.287660     0.867422  
27.360821     0.865102  
27.544474     0.859334  
27.594815     0.820031  
27.556248     0.860366  
27.700375     0.855890  
27.801448     0.852778  
27.880008     0.824817  
27.851506     0.852269  
27.982046     0.775273  
27.900316     0.781837  
27.904923     0.784260  
27.907560     0.858918  
28.229744     0.731219  
28.106478     0.762724  
28.134884     0.859731  
28.567529     0.647299  
28.364075     0.672732  
28.384410     0.842428  
28.545423     0.861683  
28.768017     0.823519  
28.737813     0.840163  
28.752441     0.857071  
28.886580     0.853092  
29.020641     0.801931  
28.974963     0.840697  
29.010015     0.851403  
29.081433     0.849312  
29.224560     0.808880  
29.189225     0.829490  
29.207710     0.847426  
29.335983     0.843721  
29.394089     0.842053  
29.513846     0.750508  
29.424156     0.760696  
29.431904     0.814672  
29.483340     0.846360  
29.635386     0.733056  
29.531221     0.848515  
29.757668     0.842058  
29.799667     0.840871  
30.110508     0.537710  
29.804751     0.689271  
29.949845     0.708200  
29.971359     0.856259  
30.419837     0.618785  
30.199194     0.629211  
30.204768     0.849461  
30.406468     0.858776  
30.588116     0.673285  
30.420910     0.811028  
30.540842     0.862020  
30.865370     0.852957  
30.939862     0.850903  
31.054325     0.817757  
31.025203     0.849501  
31.213178     0.779985  
31.150361     0.848104  
31.227257     0.842189  
31.223523     0.846237  
31.328210     0.828823  
31.313930     0.844250  
31.354165     0.843166  
31.362102     0.842953  
31.478208     0.839844  
31.513300     0.838909  
31.572515     0.837335  
31.576279     0.837235  
32.313373     0.415313  
31.812734     0.464167  
31.862596     0.595929  
32.013361     0.635299  
32.059920     0.674003  
32.102268     0.741557  
32.173144     0.820658  
32.254315     0.842300  
32.277487     0.879496  
32.397138     0.817247  
32.339215     0.821722  
32.342079     0.881233  
32.445171     0.862894  
32.430342     0.879292  
32.521817     0.876819  
32.560224     0.874466  
32.558923     0.875860  
32.584687     0.875167  
33.109209     0.354884  
32.585237     0.361341  
32.585978     0.500662  
32.719513     0.514634  
32.734484     0.615670  
32.826569     0.665028  
32.871892     0.679778  
32.885445     0.886415  
33.059921     0.941372  
33.270992     0.756985  
33.118785     0.772822  
33.129017     0.948288  
33.453384     0.810693  
33.345998     0.825790  
33.356153     0.860247  
33.383718     0.949270  
33.509537     0.909199  
33.480411     0.947398  
33.514955     0.946421  
33.810639     0.641336  
33.565876     0.825423  
33.709258     0.914319  
33.781700     0.950052  
33.949389     0.834885  
33.862167     0.841004  
33.865222     0.952769  
34.006649     0.948807  
34.089308     0.946506  
34.113595     0.945832  
34.217671     0.822892  
34.117469     0.948662  
34.241288     0.945232  
34.347263     0.870311  
34.285434     0.945818  
34.388272     0.907591  
34.357839     0.940808  
34.385001     0.944059  
34.448281     0.942325  
34.449173     0.942301  
34.474668     0.941604  
34.503824     0.940808  
34.514012     0.940530  
34.522695     0.940294  
34.532293     0.940033  
34.552653     0.939479  
34.588731     0.922304  
34.571757     0.939450  
34.683892     0.936413  
34.866828     0.774573  
34.695841     0.914976  
34.839447     0.937926  
34.949915     0.917240  
34.931147     0.936001  
34.957948     0.933965  
34.956552     0.935361  
34.984280     0.934619  
35.348854     0.607845  
34.998529     0.759408  
35.152819     0.925840  
35.328341     0.941563  
35.399502     0.893747  
35.351689     0.942294  
35.450565     0.935625  
35.446352     0.939896  
35.455930     0.936018  
35.452151     0.939849  
35.487090     0.938924  
35.688092     0.852411  
35.600251     0.876551  
35.623325     0.911332  
35.659304     0.921122  
35.669911     0.939706  
35.734848     0.937569  
35.734421     0.938022  
35.810765     0.880657  
35.755691     0.939004  
35.875600     0.906492  
35.846328     0.933486  
35.871763     0.936889  
35.913664     0.914172  
35.892676     0.936928  
36.045887     0.932945  
36.258673     0.857464  
36.188165     0.875531  
36.204201     0.932318  
36.280432     0.930359  
36.325987     0.929192  
36.479487     0.838566  
36.389105     0.930064  
36.496906     0.927317  
36.862138     0.781176  
36.713657     0.828914  
36.760418     0.927476  
36.908971     0.922121  
36.907260     0.923832  
37.062928     0.825566  
36.962978     0.840438  
36.975956     0.927171  
37.168351     0.852784  
37.096505     0.893610  
37.135781     0.925992  
37.304062     0.921815  
37.438077     0.918515  
37.475497     0.890027  
37.445975     0.919110  
37.506987     0.917615  
37.710887     0.912653  
37.760959     0.877637  
37.722275     0.913403  
37.765188     0.912366  
37.889142     0.828872  
37.793817     0.881294  
37.851460     0.913800  
37.978642     0.910740  
38.056112     0.876109  
38.017132     0.910843  
38.210727     0.826051  
38.114988     0.911016  
38.256939     0.907636  
38.389010     0.894487  
38.376594     0.900995  
38.384051     0.905083  
38.396975     0.904778  
38.557024     0.799631  
38.430916     0.907261  
38.620685     0.863398  
38.571594     0.905225  
38.796892     0.797757  
38.668974     0.813518  
38.684831     0.838609  
38.714635     0.851113  
38.729608     0.858253  
38.737872     0.912918  
38.996599     0.906861  
39.045024     0.905736  
39.270102     0.809096  
39.161277     0.825269  
39.177315     0.853976  
39.209826     0.888005  
39.247661     0.908304  
39.305069     0.906978  
40.003719     0.320976  
39.352044     0.327715  
39.353601     0.335278  
39.361658     0.430971  
39.460852     0.518327  
39.550336     0.636892  
39.668728     0.689409  
39.721379     0.760481  
39.789459     0.762282  
39.792330     0.776608  
39.805335     0.869347  
39.887593     0.926683  
39.938866     0.952566  
39.961871     1.002283  
40.012898     0.991641  
40.004926     1.001404  
40.248258     0.850388  
40.124121     1.001523  
40.404768     0.988266  
40.399353     0.994834  
40.409068     0.994594  
40.607565     0.772890  
40.416142     0.792791  
40.430108     1.003201  
40.635862     0.998121  
40.637150     0.998090  
40.641312     0.997987  
40.710653     0.977472  
40.693244     0.997142  
40.815613     0.905196  
40.733095     0.998192  
40.851346     0.995302  
40.960362     0.939045  
40.909297     0.995141  
41.181938     0.936338  
41.131931     0.966538  
41.159098     0.990871  
41.213181     0.989571  
41.325584     0.898654  
41.240794     0.990964  
41.373192     0.941412  
41.328566     0.968540  
41.353093     0.989838  
41.456619     0.987366  
41.529874     0.985625  
41.530221     0.985617  
41.555548     0.985016  
41.610763     0.983709  
41.862683     0.759147  
41.627992     0.765005  
41.629635     0.855950  
41.722007     0.995668  
42.072476     0.987374  
42.187251     0.886869  
42.084083     0.989554  
42.200461     0.986825  
42.319351     0.974519  
42.309006     0.984537  
42.417136     0.982028  
42.992434     0.599870  
42.574935     0.688989  
42.665802     0.744104  
42.726155     0.780670  
42.765356     0.807408  
42.793310     0.844221  
42.830471     0.867291  
42.853640     0.934336  
42.917935     1.012786  
43.053415     1.009599  
43.065562     1.009314  
43.108797     0.999039  
43.099510     1.008734  
43.146259     1.007641  
43.177290     1.006917  
43.228563     1.005723  
43.406806     0.903113  
43.299938     0.938487  
43.334943     1.007378  
43.436386     1.005026  
43.457423     0.992082  
43.443889     1.005164  
43.629239     0.934911  
43.557270     0.953611  
43.575495     1.005013  
43.699206     0.961931  
43.656320     0.964947  
43.658473     1.005018  
43.721357     1.003572  
43.984288     0.799851  
43.772173     0.836475  
43.806304     0.859552  
43.830477     0.933414  
43.904527     1.013591  
44.052174     0.990422  
44.032380     1.011097  
44.395891     0.778449  
44.169504     0.911786  
44.296463     0.927688  
44.314293     1.013859  
44.410692     1.011658  
44.441158     1.010964  
44.454369     1.010664  
44.815220     0.679846  
44.478918     0.779058  
44.574014     0.832940  
44.629032     0.885566  
44.681086     0.945581  
44.739121     1.026000  
45.499489     0.347491  
44.859241     0.481736  
44.980066     0.710467  
45.191221     0.832229  
45.304272     0.912795  
45.377686     0.911544  
45.377882     0.933449  
45.396640     1.055404  
45.501608     1.052969  
45.660538     1.049304  
45.681052     1.048833  
45.978320     0.932133  
45.877243     0.941883  
45.884166     1.002136  
45.937458     1.048118  
46.114573     0.915974  
46.000955     1.049141  
46.130146     1.046203  
46.254567     1.017334  
46.230937     1.044433  
46.289163     1.043119  
46.355438     1.004327  
46.320856     1.043152  
46.436427     1.040556  
46.530157     0.955993  
46.451847     1.041896  
46.544103     1.039831  
47.220407     0.367310  
46.573459     0.377105  
46.577919     0.468921  
46.663485     0.598931  
46.783227     0.602218  
46.787564     0.630240  
46.812350     0.721365  
46.891635     0.867332  
47.017123     1.017251  
47.144937     1.105738  
47.398850     0.893973  
47.224624     1.046053  
47.347890     1.105755  
47.497747     1.023910  
47.432454     1.105160  
47.563462     1.102116  
47.680082     1.061216  
47.647553     1.097841  
47.677564     1.100213  
47.736722     1.098850  
47.748430     1.098581  
47.754744     1.098435  
47.770324     1.098077  
47.879776     1.095567  
47.923418     1.094569  
48.022528     1.019614  
47.954076     1.074407  
48.003264     1.094576  
48.049597     1.093520  
48.051923     1.093467  
48.055893     1.093377  
48.082810     1.092765  
48.089247     1.092619  
48.175037     1.090673  
48.400997     0.960394  
48.269276     0.974488  
48.281058     1.093490  
48.453036     1.083989  
48.447242     1.089859  
48.514537     1.088347  
48.764139     0.941303  
48.614164     1.045217  
48.718643     1.058171  
48.734066     1.088073  
48.791258     1.086797  
49.213315     0.683302  
48.800578     0.983026  
49.099425     1.090702  
49.238418     1.087623  
49.427512     1.046556  
49.388699     1.085099  
49.467931     1.054936  
49.438013     1.084622  
49.537785     1.082438  
50.149210     0.662590  
49.705879     0.700691  
49.739924     0.715331  
49.755592     0.763170  
49.804397     0.783564  
49.825456     0.835540  
49.876559     0.889775  
49.929400     0.916871  
49.955813     1.027845  
50.058925     1.096686  
50.123508     1.123988  
50.218578     1.121860  
50.296539     1.119127  
50.295613     1.120160  
50.532962     0.959672  
50.387702     1.008998  
50.430357     1.010989  
50.432918     1.124009  
50.796474     0.927669  
50.625675     0.951483  
50.644046     0.991882  
50.679623     1.014638  
50.699768     1.033717  
50.716230     1.064223  
50.741872     1.076758  
50.752572     1.131028  
50.802147     1.129877  
50.802108     1.129926  
50.919976     1.064732  
50.868580     1.129460  
51.225555     1.121589  
51.342667     0.999875  
51.242376     1.036850  
51.271318     1.048308  
51.281120     1.054560  
51.286289     1.125907  
51.403017     1.049140  
51.343413     1.125815  
51.498092     1.006362  
51.404694     1.016550  
51.411305     1.127833  
51.549354     1.124813  
51.631004     1.123034  
51.683117     1.061520  
51.633582     1.123937  
51.745480     1.121507  
51.874559     1.118716  
52.311108     0.751842  
52.004498     0.801192  
52.042173     0.943068  
52.159852     0.961453  
52.176570     1.075277  
52.268185     1.127592  
52.343597     1.125967  
52.489546     1.084540  
52.458137     1.124107  
52.590908     1.121269  
52.763955     1.073177  
52.726757     1.119086  
52.803897     1.084803  
52.776533     1.118549  
52.841585     1.117172  
52.843532     1.117131  
52.845300     1.117093  
52.896122     1.116020  
52.902815     1.115879  
52.957201     1.105745  
52.948994     1.115061  
53.024274     1.113478  
53.027634     1.113407  
53.267658     0.996191  
53.160933     1.050136  
53.209380     1.112705  
53.330644     1.048184  
53.272644     1.112472  
53.381496     1.110204  
53.649353     0.876742  
53.431001     0.958865  
53.504623     1.016277  
53.558803     1.045490  
53.586255     1.063389  
53.602719     1.116132  
53.800981     0.983315  
53.685575     1.116559  
53.963432     1.110810  
54.042865     1.100183  
54.034626     1.109499  
54.100863     1.108140  
54.147212     1.107192  
54.173184     1.106661  
54.319883     1.041237  
54.259321     1.062629  
54.278578     1.106389  
54.475309     0.987517  
54.365521     1.012552  
54.387119     1.107821  
54.667308     1.102143  
54.757978     1.041959  
54.701914     1.102471  
54.799841     1.100501  
54.899048     1.075783  
54.876765     1.099364  
55.017941     1.089774  
55.011291     1.096797  
55.036495     1.078042  
55.018557     1.096978  
55.098472     1.082709  
55.085998     1.095155  
55.097789     1.095639  
55.286754     1.091894  
55.325261     1.091134  
55.333296     1.090976  
55.380047     1.090055  
55.390591     1.089847  
55.394049     1.089779  
55.413460     1.085699  
55.409441     1.089549  
55.645364     0.975086  
55.525516     1.076925  
55.632012     1.076906  
55.634156     1.087744  
55.694124     1.044275  
55.649676     1.066274  
55.671487     1.088220  
55.713307     1.087403  
55.757140     1.086548  
55.852402     1.031922  
55.795720     1.035962  
55.798869     1.087711  
55.904656     1.085652  
55.950860     1.084756  
56.037663     1.083075  
56.049204     1.082852  
56.055974     1.082722  
56.159124     1.059298  
56.134046     1.081663  
56.232615     1.026569  
56.170293     1.038510  
56.182676     1.082724  
56.294221     1.029571  
56.235620     1.082747  
56.414168     1.079320  
56.491201     1.077849  
56.530763     1.077094  
56.691069     0.980731  
56.576063     1.060870  
56.670130     1.076844  
56.750293     1.073302  
56.747852     1.075412  
56.763040     1.075125  
56.825781     1.068429  
56.818975     1.074186  
56.896218     1.072728  
56.999574     1.009269  
56.921658     1.039678  
56.957577     1.073677  
57.706126     0.564009  
57.084229     0.772496  
57.329985     0.883729  
57.466795     1.085695  
57.741435     1.080531  
57.749565     1.080379  
57.825152     1.058998  
57.800050     1.079870  
57.840646     1.079112  
57.859754     1.077405  
57.858017     1.078818  
57.968813     1.076756  
58.001579     1.064570  
57.986317     1.070543  
57.993653     1.076695  
58.028065     1.060769  
58.008353     1.076762  
58.136258     1.074393  
58.218226     1.034998  
58.168103     1.074666  
58.244647     1.073254  
58.251111     1.073135  
58.251931     1.073120  
58.373994     0.990558  
58.259642     1.008621  
58.282000     1.060931  
58.353425     1.075142  
58.490424     1.001991  
58.394346     1.014195  
58.408355     1.077181  
58.536310     1.051960  
58.505890     1.063199  
58.519791     1.075932  
58.544223     1.075483  
58.551241     1.075354  
58.699209     0.993627  
58.591345     1.009426  
58.609948     1.077640  
58.718906     1.069906  
58.711253     1.075911  
58.866795     0.986157  
58.750519     1.077171  
59.192974     0.904783  
58.971893     0.912658  
58.977768     1.080418  
59.201922     1.076327  
59.235356     1.075720  
59.352494     1.013379  
59.269375     1.076505  
59.538036     0.987793  
59.421932     1.013537  
59.454092     1.076525  
59.774700     1.070751  
59.804741     1.070213  
59.919880     1.041978  
59.882532     1.050019  
59.892826     1.069714  
60.401257     0.803411  
60.039835     0.930195  
60.206237     1.073388  
60.487104     1.018591  
60.418627     1.032645  
60.435946     1.071288  
60.492339     1.070289  
60.517238     1.069849  
60.521062     1.069781  
60.694384     1.066726  
60.741317     1.065902  
60.842295     1.052511  
60.824617     1.052971  
60.824847     1.065016  
60.894688     1.063794  
61.095452     0.964283  
60.948799     1.041720  
61.060465     1.063881  
61.253060     0.977354  
61.128788     1.064724  
61.389122     0.980685  
61.270050     1.032879  
61.343411     1.063686  
61.477580     1.017355  
61.413161     1.063526  
61.536468     1.061395  
61.604454     1.031004  
61.560551     1.061693  
61.618249     1.060699  
61.705427     1.059201  
61.835541     1.056972  
61.848408     1.056752  
61.892745     1.055995  
61.979476     1.054517  
62.098854     1.052490  
62.168664     1.030530  
62.130670     1.052563  
62.306465     1.002033  
62.219310     1.052464  
62.394941     1.031497  
62.361900     1.050587  
62.405195     1.049858  
62.430412     1.049434  
62.515573     1.017504  
62.455988     1.049959  
62.615187     1.047289  
62.672985     1.019697  
62.619155     1.048082  
62.682417     1.044146  
62.676597     1.047215  
62.695568     1.046898  
62.874847     0.963327  
62.705953     1.034963  
62.845608     1.047551  
62.929426     1.046156  
62.989221     1.023874  
62.944523     1.026522  
62.948422     1.047198  
63.047947     1.045545  
63.065781     1.045250  
63.134245     1.044116  
63.153110     1.043804  
63.186529     1.043252  
63.378847     0.975306  
63.220934     1.043877  
63.375791     1.042676  
63.422904     1.041902  
63.458787     1.041313  
63.589325     1.039175  
63.597577     1.039040  
63.817125     1.035131  
63.816197     1.035495  
63.836565     1.035165  
63.848396     1.034973  
64.055078     0.966318  
63.855849     1.037972  
64.190666     1.029388  
64.180976     1.032865  
64.233756     1.028366  
64.222589     1.032370  
64.312407     1.030928  
64.376522     1.029901  
64.486120     1.008957  
64.420978     1.020366  
64.454439     1.022182  
64.461639     1.025495  
64.471680     1.030487  
64.496350     1.030093  
64.496384     1.030092  
64.513136     1.029824  
64.543326     1.029343  
64.611856     1.027527  
64.609258     1.028333  
64.690527     1.016633  
64.653123     1.028213  
64.698651     1.027490  
64.773235     1.007341  
64.700974     1.028570  
64.820964     1.026666  
64.850347     1.022929  
64.837088     1.026615  
64.881575     1.025911  
64.962484     1.024633  
65.289829     0.959089  
65.008116     0.975493  
65.061197     0.989968  
65.123293     1.032497  
